chip core only\ca\190801\1747825\411933496.html,The Pines Guest Accommodation,"""At the centre of the town and in a walking distance from the rail station. A recently renovated place. The room was absolutely clean and convenient. There are quiet conditions and you can enjoy your sleep. The breakfast was tasteful and the personnel made its best to cover my needs and make me feel nice.",4,positive
chip core only\ca\190801\1747825\412089254.html,The Pines Guest Accommodation,"""First impressions not good shown to wrong room where people already in there even though that was on my invoice, room very basic ,staff poor English ,glad we only needed it for bed as attending family wedding so it was arrive ,change and out . However breakfast was another story ,we asked could we have scrambled egg not fried on breakfast to which the reply was No and waiter walked away! The whole time we was there we only saw one member of staff !!! We also asked for a cup of tea for my 86 year old father in law and was told no as breakfast finished now ,will not recommended this place to anybody",2,negative
chip core only\ca\190801\1747825\425232566.html,The Pines Guest Accommodation,"""Stayed last night.... reasonably priced.... although on entering the pines looks in need of updating the room was clean and the staff were very pleasant. Comfortable stay. Will return if back in Chippenham ",4,positive
chip core only\ca\190801\1747825\432047749.html,The Pines Guest Accommodation,"""This guest accommodation was more than disappointing. Rude staff, dirty corridors and rooms leave much to be desired!! \nUpon arrival I was told that I had only booked for one guest even though the booking CLEARLY said 'one double room..max 2 guests' and the man at reception refused to give me the key to the room unless I paid the \u00A320 difference.No apology whatsoever... MONEY GRABBERS!!\nThe staircase up to the room smelt old and dirty and in the room the toilet hadn't been cleaned properly as there was still poo in it from the previous guest. Rooms are very tired and old. I am not one to complain and have never left a bad review before but I was utterly disgusted with the service at this place, especially for the price of \u00A3150 for 2 nights...\nThe property claims to have free parking..this is available but only if you push your wingmirrors in and drive down the narrowest alleyway i have ever seen to access it. There was no way I was risking scraping my car for this place!!!\nI booked the property on booking.com and the pines marked us down as a 'no show'..presumably so i am unable to leave them a review as they knew I was not happy. Did not ask how our stay was at the end of the trip..appalling service.  \nI would advise everyone to stay away from this place...if you stay here you will be very very sorry.",1,negative
chip core only\ca\190801\1747825\437092233.html,The Pines Guest Accommodation,"""I stayed with my partner and son in a family room, with an-suite down the corridor. The room was freezing, dirty, badly maintained and the whole place looked worse than Fawlty towers. The bathroom was disgustingly dirty, no hot water, filthy bath no soap or towels. V expensive (\u00A3130) for 1 night, cash no receipt. Then the restaurant was closed and to top it all the bar beer smelt and tasted vile. If this is the new management then get it cleaned, repaired, upgraded to 21st century standards.",1,negative
chip core only\ca\190801\1747825\488461092.html,The Pines Guest Accommodation,"""I stayed here for one night during the Chippenham folk festival. It has been subject of some pretty rough reviews so I was a little apprehensive. I did not arrive until 2150 hours but the owner a Sikh gentleman greeted us gave the two of us a double room on the first floor at the front of the building room 17. The hotel is old but has had some recent decoration. The room was a good size clean and bed and bedding clean and well presented. The bed was comfortable the on suite facilities shower toilet and sink were fairly new and clean and worked well. there was ample tea and coffee making facilities with a new kettle. Towels were provided. There was some traffic noise but nothing woke us and was more in the morning during rush hour. Parking is a problem around there but we parked on the front driveway and were allowed to lave our car there throughout the following day despite only staying one night. There is parking at the rear through a very tight driveway but this can be negotiated with care. Full English breakfast was good and served although we were near to closing time. The new owners have done a good job and although old the hotel is more than adequate and comfortable for  short stay.",3,negative
chip core only\ca\190801\1747825\488832249.html,The Pines Guest Accommodation,"""Nightmare parking and bloody awful access, for those with an issue with mobility. The Pines (and there were no pines to speak of) seemed deserted. The owner showed us our en suite room, which was very basic; I had to wash in the hand-basin. The restaurant was closed, so we went out for dinner - we didn't dare drive the car.  When we came back, the bar was empty, with only the owner and his relative watching Indian TV; it had run out of all the most basic drinks; we asked for wine, but quickly changed our minds when we were offered the last three nearly-empty bottles, with dregs of suspicious old stuff. Yuck! We had to make do with canned Guinness, Russian vodka (which ran out with one glass) and whisky. The owner and his relative were friendly and chatted to us; at least our bed was comfortable! Next morning at breakfast, the residents were kept waiting by the owner, who was apparently all by himself - no staff to speak of. I asked for the English breakfast, and when it came it came, it was pretty average - the highlight was fatty, tasteless bacon which was just tepid. Used cutlery, plates and cups had not been put away and were left on the breakfast tables, One exasperated resident complained angrily to the owner and demanded her money back. We left our key in the empty reception; judging by the amount of keys that were scattered on the desk, other residents had done the same.  Another resident snorted: \""I won't be coming to this horrible place again!\"" and went out, slamming the door behind her. We decided to take her advice...",2,negative
chip core only\ca\190801\1747825\488964919.html,The Pines Guest Accommodation,"""Does it's job as somewhere to stay - certainly not glamorous. We weren't in the building for very long as we are visiting for the folk festival, so we didn't mind the slight dingyness to the place. Our en-suite room was ok, although being on the front it suffered from road noise.",3,negative
chip core only\ca\190801\1747825\492966245.html,The Pines Guest Accommodation,"""Small room but clean. Access to un-kept parking area via a narrow lane-way requiring extreme care, a small vehicle and the side mirrors to be turned in to prevent damage. Sign in room warning of a 'fine' for storing\u002Fconsuming food in your room when we found left-over food in the small bar fridge in the room!! Obviously not checked or removed by the guesthouse staff. At breakfast the milk was curdled and the butter looked as if it had been left out for days. The staff seemed to be new and learning on the job and we were led to understand that the 'restaurant' chief\u002Fs had left recently which may partly explain why the accommodation didn't match the official ratings for the premises.",2,negative
chip core only\ca\190801\1747825\493585518.html,The Pines Guest Accommodation,"""The Pines is dated and badly maintained. To offer some crumb of comfort, the room was fairly clean and breakfast was OK.\nBut I really wish we'd booked earlier and somewhere else.\nI've added some pics if the plumbing. That's the standard at the Pines.",2,negative
chip core only\ca\190801\1747825\525777711.html,The Pines Guest Accommodation,"""Dump a bomb could only do improvements after wading through litter and cigarette ends to front door dirty shower did not work, broken window in bathroom no parking unless you drive a smart car, were given keys to an occupied room then followed member of staff around building knocking and opening doors to find an empty room, i find positive reviews hard to believe they are genuine",1,negative
chip core only\ca\190801\1747825\527020583.html,The Pines Guest Accommodation,"""the pines is handy to town.  Looks like they've painted everything The property some areas have been updated but still work to do. It was clean and tidy. The owner was very pleasant and breakfast was very tasty. ",3,negative
chip core only\ca\190801\1747825\542034038.html,The Pines Guest Accommodation,"""After viewing the accommodation we booked immediately into another hotel, forfeiting our advance payment. The place is tatty and grubby, the bedroom a disgrace, the stairways narrow, the welcome non-existent. The best advice I can give is STAY SOMEWHERE ELSE.",1,negative
chip core only\ca\190801\1747825\548011600.html,The Pines Guest Accommodation,"""I'm far from fussy but this place was horrible ,it smelt as we walked in,the room was in need of tlc,a sink in the bedroom ? Never seen that before ,could nearly touch the shower while sat on the toilet it was that pokey .Had 1 drink at the bar and it was ment to be cider but I think it had been there so long it was off ,so couldn't finish it ,Becareful if you do stay there not to park in the middle space out the front as we got blocked in but luckily the owners were in the property when we wanted to leave ,we would have been stuck if they had gone out for the day .",1,negative
chip core only\ca\190801\1747825\570611210.html,The Pines Guest Accommodation,"""Not a cheap b&b by any stretch of he imagination. \nWhilst our room was clean enough, it was pokey and tired.  We had a roof top room...getting into one side of the bed was interesting to say the least with the slant of the roof and lack of space by he bed....and I'm not tall!. \nOther guests we knew staying at the same time felt less comfortable with the cleanliness....and the stale smell in the central staircase certainly didn't help. \nValue for money ? No\n If it wasn't so expensive,  I would rate it slightly higher as for somewhere to lay ones head it was ok, but not much more than that. Certainly not worth the \u00A3\u00A3 they charge.",2,negative
chip core only\ca\190801\1747825\593272405.html,The Pines Guest Accommodation,"""Very friendly and attentive staff. Drinks were available at the bar all night, at extremely reasonable prices. Full English breakfast was superb. Very clean and comfortable beds. Good value hotel.\n\nOn the down side, sure the decor was tired; but we understand taking on a property this size is going to take a while to bring up to standard.",4,positive
chip core only\ca\190801\1747825\605887899.html,The Pines Guest Accommodation,"""I checked this place out on Trip Advisor before I booked so was aware of the reviews about the decor, and there is no escaping that the facilities were very tired and in much need of modernisation. However, we received a friendly welcome and help with our bags up the steep narrow staircase to the top floor.  Our room was an ensuite, but was a double rather than the twin I requested but this was not an issue for me and my 6 year old for one night. Everything was clean and tidy. There was a fridge in the room, unfortunately we could not get the TV to work but again not an issue for us for one night.  The room was at the back of the guest house so nice and quiet, I did hear some frillier guests commenting on the noise from the road for the rooms at the front.  The breakfast was very nice, and the hot food was served quickly and Incould not fault it. The car park at the back of the guest house was accessed by a very narrow passage way, fortunately my car is very small so not an issue for us. Overall for our one night The Pines was perfectly adequate and I had had done my research the facilities did not disappoint me.",3,negative
chip core only\ca\190801\1747825\606851754.html,The Pines Guest Accommodation,"""Very overpriced for what you get. Small room with cupboard sized \u201Censuite\u201D - toilet seat was cracked across, toilet bowl needed a good dose of bleach, shower took 5 minutes to heat up, lumpy bed, very noisy as on a busy main road, no internet at the top of the hotel, steep narrow stairs that were unlit at night. Simple things would make this a better place to stay but feel you shouldn\u2019t pay more than \u00A335 a night!",1,negative
chip core only\ca\190801\1747825\60719043.html,The Pines Guest Accommodation,"""We booked into this place and wished we had ran straight back out, we were shown to our tiny room and the first thing I noticed was the old carpet, it had not even been Vacuumed from the previous people that stayed there(OR POSSIBLY THE PREVIOUS 10) I got into the shower which consisted of something that I can only describe as a cubicle in a caravan like a portible one, the shower stayed hot for 1 min and then went stone cold,I had to get out and get dressed and go look for someone to come fix it, I went to reception and was met with a huge voice booming out of no where asking me what I wanted ?I said the shower was cold, he said that cant be? I said come look and fix it, the reception was manned by cameras and someone speaking from a speaker behind the desk? I went back to the room and waited 15 mins still no sign of anyone so I had to go looking again and managed to find someone to come fix it, then as I was about to get back in I noticed one single towel for both of us to use, the towel was that old it was falling apart it was not a bath towel more like a hand towel, so I asked for another, and was given one stained with hair dye, the matress was that old there was springs sticking up from it and there was no sheet between the matress and the one sheet that was on there, there was a chair in the room that we had to keep moving around as there was no space for it and have no idea what it was doing in there in the first place , we had to then go in search of an iron and board and a hair dryer, I slept in my clothes as the bed was that bumpy there was no way I was sleeping in it without clothes on and no protective sheet either,we opened the window to let some air in and the constant barking of dogs and the cockerell was crowing from 5.30 the whole way through out two day stay. I did not want to chance eating there but my husband had breakfast and said it was disgusting the only thing he could say good was that the toast was ok, we had to park our car down this really narrow lane way beside the hotel and had to pull in the wing mirrows to get down there which was tricky as we could not see where we were going and could have easily fell over the side of which there was a drop and we would have got stuck, how this place could ever call it self a hotel is a mystery to me Bates Motel would have felt like home in comparrison to here, I would strongly advise everyone to stay clear of this place I have never stayed in such a place in all my life and we travel most weekends, we ran out the door on the morning of departure having paid \u00A390.00 for 2 nights I would have rather burn the \u00A390.00 than pay it again.",1,negative
chip core only\ca\190801\1747825\613822816.html,The Pines Guest Accommodation,"""Grubby, tatty and much unloved building that tries to be a hotel. Small, poorly maintained rooms with rubbish furniture and grubby bedware. Tiny, moldy en-suite that smelt nasty. Book anywhere but here.",1,negative
chip core only\ca\190801\1747825\622413927.html,The Pines Guest Accommodation,"""Filthy, mouldy and run down. Terrible parking, Exposed wiring, dirty room. Tiny awkward bathroom with a sink in the bedroom ?? No heating. TV didn't work.  Nothing more to say.  \u00A372 for a night here !!!!!! Yuck yuck yuck. Couldn't wait to leave. Never again.  ",1,negative
chip core only\ca\190801\1747825\690965503.html,The Pines Guest Accommodation,"""First looks were average, cheap place to get my head down after working the room was old and dated and in need of a lot of tlc. Bed was uncomfortable and room very hot. Having to sleep with the window open, unfortunately the owners and staff are not very respectful to guests as every night I stayed there was shouting, arguments and lots and lots of banging and door slamming till well after 11pm.\nParking consists of 3 small bays outside the front which once a car is on there it basically takes up all the space and a very narrow passage that you would struggle to get a hatchback down. \nI didn\u2019t eat and didn\u2019t see anybody eating there. Although the bar area and tables looked clean and inviting. Limited bar selling cans of beer.  \n",1,negative
chip core only\ca\190801\1747825\692299980.html,The Pines Guest Accommodation,"""We arrived from a busy day hoping to have a bit of a rest! We arrived to find a sea of fags buts and a very tiny entrance to the car park of which the mirrors had to be put up in order to fit through and our car is not big.  Although the guy who was on reception was outside smoking and helped guide us through! We checked in and shown to the room my heart sank completely what a dump! The carpet was fraying at the edges and the light shade wonky, stains on the carpet, mould on the walls, no pillow protectors and the pillows were horrific.  The description said the new owners had made improvements but I really could see them! We decided not to stay don't think I would have slept.  We made an excuse about an hour after we got there and left.  This place is not a 3 star, I have staying in hostels that are better. Alex Polizzi would not stay for sure.  We had not read the reviews before we went as it was last minute on the way home from a short break.  What a waste of money No Way would I ever go back.",1,negative
chip core only\ca\190801\1747825\697056215.html,The Pines Guest Accommodation,"""Arrived and stayed for about twenty minutes before I made my escape and found somewhere else. Money lost but I was just relieved to be out of the place! I don't know who's been giving this place more than two stars but I've got a good idea. Personally I wouldn't have given it one if I could have avoided it.",1,negative
chip core only\ca\190801\1747825\711717810.html,The Pines Guest Accommodation,"""Please. Please. Please. Do. Not. Visit! \nThis place is beyond filthy, everything is falling apart, decor from the 1800\u2019s! As you walk in the place smells damp and reeks of cigarettes! No one on reception for ages, a big queue of people waiting to be seen too. When I finally got to my room, the beds looked like they had already been slept in, the smell still upstairs in the room. All I can say thank god I didn\u2019t have to pay a penny for this as it was a work trip - I could barely sleep, I felt unclean the entire visit. So glad this was just for one night, I have stayed in some terrible places but this is the absolute worst!",1,negative
chip core only\ca\190801\1747825\714652178.html,The Pines Guest Accommodation,"""Avoid the pines guest house like the plague  certainly not value for money. The best thing about the stay was leaving! Breakfast avoid. This place needs a great deal of work to bring up to scratch. Smelt very damp",1,negative
chip core only\ca\190801\1747825\73940803.html,The Pines Guest Accommodation,"""Me and my family stayed at the hotel for a few months and oh my gosh it was fabulous. Our first day was the best! We had a yummy breakfast. We all had egg and beans and bacon. Oh my gosh the bacon was so delicouse i had to have another one! And the best part of all it was FREE! I then had a shower it had no problems like the other hotels i had been to for example getting cold when someone else was using the hot water. It had nothing like that. I then watched some tv which was fab because it had sky and everything. I then sat out onto the patio, it was so peacful, so quiet, it was relaxing to sit outside and to be able to breath into the fresh air. Then it was dinner time and i had wonderful meal. The waitors served us with a refreshing meal. And then kindly asked us for puddings.I felt as if i was eating too much because of the tasty food. I then felt tired and went to sleep while my other family members played pool in the pool room. The mattress was soooo comfy that i went to sleep straight away! I slept for 12 hours because it was soo comfy! But then when your having fun your time passes soo quickly, that we nearly forgot that we had to leave tomorrow because of our flight the next day.I was so sad that i had to leave this wonderful lovely place. I am recommending this lovely hotel to a friend because i know that they will LOVE IT SO MUCH! :D",5,positive
chip core only\ca\190801\192922\10114384.html,Best Western Plus Angel Hotel,"""We stayed here for one night in August following a wedding. First impressions were good as we approached through the lovely courtyard area and staff were friendly on arrival. Sadly the rest of the stay failed to live up to this. Our room looked a bit dated, and did not live up to the standard of our (much cheaper) Travel Inn of the previous night either in decoration or comfort. Positioning of the rooms is the main problem the hotel faces. Our room looked onto the lovely courtyard, however we couldn't have our window open in the heat of summer because of the noise from the courtyard. The bride and groom had the best suite in the hotel, but were kept awake until 5am on their wedding night by drunken antics of the locals in the highstreet, and were then awoken an hour later by market traders setting up. Breakfast was strictly average for the money, and bizarrely our cooked breakfasts were plonked in front of us when we were only two mouthfuls into our cereal! We had numerous other niggles, such as the bride and groom's luggage going missing, but these were particular to our stay. Strictly speaking the Angel isn't a bad hotel, but for the money I expect an awful lot more, at least that it tries to match the standard of a motorway Travel Inn!!",3,negative
chip core only\ca\190801\192922\10626850.html,Best Western Plus Angel Hotel,"""Have stayed here a number of times on business. This hotel is average in all things. The food is ok however the menu has not changed in the last 3 months?\n\nThe rooms I have stayed in have all been clean and tidy. I have had no noise issues as I always request a room in the quieter part of the hotel.\n\nThe market traders and bin men seem to start at about 06:00\n\nBreakfast has always been nice however, If it was my money I would be loathed to pay the money.\n\nThe staff are charming though,\n\nAverage in all things.",3,negative
chip core only\ca\190801\192922\107808794.html,Best Western Plus Angel Hotel,"""We stayed here to visit friends and family  and it was excellent.  The staff were extremely helpful and polite and made it a joy to stay there.  The breakfast every morning was very well cooked, tailor- made to what you wanted and quicker than we've ever had service anywhere before.  There was nothing we didn't like here, but it was definitely the lovely positive attitude of all the staff that made it stand out for us and makes me definitely want to return.",5,positive
chip core only\ca\190801\192922\109035721.html,Best Western Plus Angel Hotel,"""Ideal location for easy accesss to Chippenham and the surrounding area, warm freindly staff and good clean comfortable accomodation as you would expect from Best Western",4,positive
chip core only\ca\190801\192922\112933848.html,Best Western Plus Angel Hotel,"""O K... the good bits first. Room spacious and very clean, as was the bathrooom with good range of complimemtary products. Probably nit picking to ask for a packet of biscuits each but other than that couldn't fault the room. Staff at check in very pleasant but hardly effusive.\nDinner on the first night was served by a delightful young lady, but the steak could only be described as adequate althought the chicken pie, apparently, was delicious.\nBreakfast was not a good experience.  The toast arrived before the bacon and eggs and was, therefore, cold and soft before we were ready to eat it..  The main course arrived almost before we had started our cereal and we had to ask for it to be kept warm.  I would have hoped that for the price a decent sausage could have been provided, likewise branded baked beans and somehting other than tinned mushrooms.  But we had become wise to it by the the second morning!\nThe only other niggle was that the meringue on Pavlova that we ordered for desert on the second night was burnt and inedible and so had to be sent back and it was not credited to our account.\nOn the plus side - the pool was warm and clean.",3,negative
chip core only\ca\190801\192922\1132154.html,Best Western Plus Angel Hotel,"""Very nice hotel downtown, the only complaint is that it's a bit expensive. It's definitly not underpriced, but it's still a nice hotel",4,positive
chip core only\ca\190801\192922\114577166.html,Best Western Plus Angel Hotel,"""wonderful service ,great location,good food,clean hotel,with staff that cannot do enough for you ,\nWould recommend this hotel to all ages, \n  thanks Don",5,positive
chip core only\ca\190801\192922\115132001.html,Best Western Plus Angel Hotel,"""I was booked into this hotel for two nights by my company when I was on a business course. When I arrived I walked through a beautiful, well kept courtyard and through to the reception. I was attended to quickly with the lady behind the desk helpful, giving me information as to where my room was located and the times of meals. \nThe room was well designed and furnished and the bed comfortable, so comfortable that I didn't want to get up. I had a 32inch TV and the food on offer was delicious. The thing I was most impressed by was the free parking and free wifi, which is rare to find.\nI would definately come to this hotel in the future both for business or a weekend away.",5,positive
chip core only\ca\190801\192922\119880752.html,Best Western Plus Angel Hotel,"""Stayed for 1 night. Clean and the restaurant was good. Was drizzling, therefore will be good if there is a connected shelter between the reception building and the annex. Will stay there again.",4,positive
chip core only\ca\190801\192922\120769222.html,Best Western Plus Angel Hotel,"""This was by far the most elegant of the British accomodations we enjoyed while there. Outside is very unassuming but the decor is modern with good amenities. Price was worth it when compared with all the other places we stayed.",5,positive
chip core only\ca\190801\192922\120903368.html,Best Western Plus Angel Hotel,"""I was in Cippenham for my brother's funeral and the last thing I wanted was the hassle and indifference you get in so many hotels. This definitely was not the case at The Angel, the staff could not have been.nicer or more helpful. The room was great, comfortable and very clean. The restaurant service, where I atE one evening was good, though not exceptional, but given that it \u0175as late Sunday evening was most welcome. Downside?  Nothing really!! (Maye the bacon could be a little less warmed up at breakfast:-) )",5,positive
chip core only\ca\190801\192922\121092679.html,Best Western Plus Angel Hotel,"""Just one night at the The Angel, part of the Best Western chain. But the rooms were well appointed and spotlessly clean. Sony flatscreen TV & huge bed ( rather hard mattress).\n\nShower over bath- shower pressure was not as good as I would have liked.\n\nPool was lovely: small but very clean and great to be able to swim & look up at the sky.\n\nBreakfast included- continental & full english. Good, but not spectacular. \n\nI liked the design (in room & external)  & layout of this hotel, which seemed allowed for a quiet and very comfortable stay.\n\nI would not hesitate to return.\n\nWould be very happy to return",4,positive
chip core only\ca\190801\192922\121461479.html,Best Western Plus Angel Hotel,"""Ample room  nicely designed and decorated. A lovely pool and gym. Reception staff were very helpful and even loaned us a great sewing kit.  The location is perfect as it is right on the market place. We had a super Indian meal in Ashoka just opposite the reception. The breakfast was extensive and well served. I would return. ",4,positive
chip core only\ca\190801\192922\12317744.html,Best Western Plus Angel Hotel,"""We booked a family room for a one night stopover.  The room was very spacious and clean.  The swimming pool was good for the children.  Unfortunately when we had a cooked breakfast, it was cold.  Having stayed at the Angel before, we had no problems so I think this was just a blip.  Would recommend this hotel to families.",4,positive
chip core only\ca\190801\192922\126632199.html,Best Western Plus Angel Hotel,"""We stayed in biddestone room.  the room was spacious and the bathroom modern.  service at breakfast was good, the buffet selection was adequate, and the cooked breakfast was cooked.",4,positive
chip core only\ca\190801\192922\127187564.html,Best Western Plus Angel Hotel,"""I whisked my husband here for three nights after his leaving do so that he didn't have time to 'dwell'.\n\nOur room was large, with TWO comfortable chairs, a well equipped bathroom and wifi.  A fridge would have made it perfect.  Although there was a party Saturday night, it was quiet in the room and we weren't disturbed.\n\nStaff were really helpful, providing a vase and a cake knife on request and directing us to the studio of the artist where I planned to buy his birthday present.  They also chilled a bottle of champagne and brought it over to our room with four glasses when friends joined us for dinner.\n\nWe ate dinner in the restaurant twice - which is rare for me as I am on a gluten free diet so choice is often limited.  A gluten free menu was produced as we sat down, which is a real bonus, as often we have to wait while the chef is consulted.  The food was well cooked, tasty and good value.  I would have liked to have been given the bill at the end of the meals (fortunately we had planned to treat our friends but it could have been embarrassing).\n\nThe pool, though small, was pleasant and warm and there were changing rooms. \n\nMy only real negative (once the matter of the top I left there was resolved) was that there was only one key. (We asked for a second but were told there wasn't one.)  Since you needed a key to access the building, not just the room, this was really inconvenient.  On one occasion I found myself in the pool while my husband, who doesn't swim, had gone back to the room from the (pleasant) courtyard with the key.  \n\nAll in all it was a lovely retirement trip - the first of many I hope!",4,positive
chip core only\ca\190801\192922\127289047.html,Best Western Plus Angel Hotel,"""My family had a long weekend in Wiltshire and based ourselves at the superbly located and appointed Angel hotel, in the very heart of Chippenham town centre.\n\nGood size rooms, clean and friendly, excellent amenities with a gym and pool.  A very fine selection for breakfast too.  \n\nGreat for creature comforts but just a few miles from beautiful countryside.  A terrific combination.   The price of a B&B with the facilities of a hotel.",5,positive
chip core only\ca\190801\192922\127604834.html,Best Western Plus Angel Hotel,"""We had a weekend at the hotel visiting family for a celebration get-together. The hotel check in was easy, the room in the main building was wonderful. We had everything we needed and it was very clean. The staff were all very courteous and helpful. We couldn't fault our stay at all. We will be back!",5,positive
chip core only\ca\190801\192922\129125140.html,Best Western Plus Angel Hotel,"""I booked three rooms for an overnight stay on a Saturday night. The hotel is situated right on the old market square with a spacious car park at the rear, next to the public carpark.  Our rooms were in the new-ish extension at the rear, tow overlooking the delightful courtyard and one the car park.  Rooms were clean and well appointed.  Beds were very comfortable.  After a gander down the high street to check out suitable venues for our evening meal, we decided to eat in the hotel.  Staff were very accommodating and moved tables together for us.  The food was good value for money and very tasty.  Breakfast was a continental buffet with all the usual choices and English breakfast cooked to order - very good. If ever we are in this neck of the woods, we would stay here again.",5,positive
chip core only\ca\190801\192922\132261065.html,Best Western Plus Angel Hotel,"""Our room (Bromham) was stunning - really large and decorated in art nouveau style with a beautiful fireplace, really comfy sofa and chaise longue. The bed was very comfortable. The bathroom was very spacious with a really good shower.\nAs the weather was foul, we spent some time in the hotel pool, which is very pleasant and clean. \nThe hotel restaurant was good and the waiting staff were bright, friendly and efficient and made us feel like valued customers. The same couldn't be said foir the reception staff who all seemed to lack warmth and enthusiasm for their job. This wasn't helped by the cramped reception desk, positioned in such a way that if there are several guests waiting, you are in the way of people passing through the area.\nThis hotel could have been amazing if it had been more welcoming a there had been a little more attention to detail.",4,positive
chip core only\ca\190801\192922\132382254.html,Best Western Plus Angel Hotel,"""Not a bad hotel. Found it a little difficult to locate, parking is at the rear of the hotel whereas the main entrance seems to be on the high street.\nOur room was in a seperate block from the reception\u002Fbar\u002Frestaurant, accessed by a walk through the courtyard. There were no lifts to these rooms.\nRoom fairly modern and clean, bathroom was ok. Decent sized bed. Walls paper thin, could hear neighbours talking at 2am.\nStaff not particularly welcoming but were ok.\nBreakfast wasnt great. Hot food was cooked to order and was badly presented, scrambled egg was grey and bacon looked raw! Edible however.\nWould return but not the best we've ever been to! Alright if you need an overnight stop off.",4,positive
chip core only\ca\190801\192922\132420032.html,Best Western Plus Angel Hotel,"""Probably one of the 'best' Best Westerns I have ever stayed in. Good standard of accomodation, lovely lesiure facilities and the most helpful staff I have ever encountered in a hotel. I arrived quite late on a Sunday evening and realised I had forgotten a work shirt for my business meeting the next day. There was absolutely no chance of finding a shirt locally, however the staff came to my rescue with a white shirt from their lost property. They washed, dried and pressed this for me and delivered it to my room. Further, the next day as i needed to leave before the 7AM cooked breakfast would be ready, they were kind enough to make me 2 bacon sandwiches which they wrapped in foil for me to take with me! Highly recommended, would definetly stay again.",5,positive
chip core only\ca\190801\192922\133029365.html,Best Western Plus Angel Hotel,"""I have been to the Angel Hotel twice in 5 years and I can definitely see how they have been changing with their renovations. The rooms used to be dank foreboding \""dungeons\"" but now have been lightened up and remodeled.\n\nThe restaurant is a bit expensive...but with that said also one of the better places to eat...the staff are very friendly.\n\nCheck in was a breeze as was check out. And during my stay the room was kept fantastically clean.",3,negative
chip core only\ca\190801\192922\133354022.html,Best Western Plus Angel Hotel,"""Good hotel with free WIFI, swimming pool, gym, restaurant, bar... Good service. Very clean. Well located and free parking for guests. Very good restaurant too.",4,positive
chip core only\ca\190801\192922\138723642.html,Best Western Plus Angel Hotel,"""We were allocated a room in the main hotel building (dating circa 1700s) and our initial impression upon entering the room was \""wow, we have really lucked out\"". Absolutely lovely room with period features overlooking the Chippenham Market Place (see pictures). Room rather clean, with exception of some mould in the bathroom.\n\nHowever our toilet did not flush, and rather embarrassingly did not discover this until after using it. Took two hours for the hotel to fix this issue as the manger was \""busy seeing to wedding arrangements\"".\n\nWe made the mistake of not checking the rest of the plumbing and the next morning were surprised by a shower that struggled to provide lukewarm water and blasted us with the occasional shot of freezing cold water. \n\nNo compensation or goodwill gesture from the manager. Only an apology from the poor overworked lady at checkout.\n\nReal shame as would have loved to return here. Change of management needed.",2,negative
chip core only\ca\190801\192922\138787375.html,Best Western Plus Angel Hotel,"""We spent two nights at the Angel as we were visiting the area for a wedding.  The room was spacious, very clean , comfortable and with all of the amenities I would expect.  The staff were friendly and efficient.  The breakfast was very good, with plenty of choice.  The drinks were expensive, as most hotels seem to be , but there are plenty local pubs to offset this.  The gym facilities were limited and could easily be improved \u002Fupgraded and the swimming pool was good. The hotel is in the centre of town with easy access to all other amenities",4,positive
chip core only\ca\190801\192922\139133652.html,Best Western Plus Angel Hotel,"""We had a great room overlooking the market square which was superb. Very luxurious and quiet. The hotel was not too busy when we were there and the service on reception and in the restaurant was excellent. The food in the restaurant was very good with a wide selection available for evening meals and breakfast freshly cooked to order. The hotel had a lovely garden which was a great spot for taking afternoon tea or a pre-dinner drink. All in all we really enjoyed our stay and would certainly come again.",4,positive
chip core only\ca\190801\192922\140191402.html,Best Western Plus Angel Hotel,"""I have been staying at the Angel a few days for the last 6 months and thought it would be a good idea to record my impressions.\n\nBest bits: The hotel is in a great location, has lovely decor and the staff are fantastic. There is free wifi which is great when travelling for business. The showers are great, beds comfy and rooms are a good size. There is also free parking. You can also use the gym and pool for free. \n\nThings to improve: the menu is in need of updating as for the price I would expect a higher quality. The rooms can get cold as there is no air conditioning\u002Fheating, something to address this (particularly in the new annexe) would be good. Finally having to take the case up and downstairs was a bit cumbersome again in the new part a lift would help! \n\nThe hotel has a lovely character to it, I think it's from 1700s, and the owners seem to have worked to preserve this. the staff are a delight and respond very well to requests and feedback, they go the extra mile to provide a personal service. The times I have stayed at the Angel have been very comfortable and I'd recommend it. \n",4,positive
chip core only\ca\190801\192922\142755846.html,Best Western Plus Angel Hotel,"""The hotel was great. We stayed for 10 days and it was always very clean. The staff were very attentive and polite. The breakfast buffet was good, although on occasion it could have done with being replenished.  All in all a great stay.",4,positive
